route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
M32,A-U,M32-2-011-A-U-13h10-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-010-A-U-12h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-012-A-U-13h50-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-013-A-U-14h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-014-A-U-15h10-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-015-A-U-15h50-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-016-A-U-16h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-017-A-U-17h10-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-018-A-U-17h50-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-019-A-U-18h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-020-A-U-19h10-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-021-A-U-19h50-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-022-A-U-20h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-SDF,M32-2-023-A-SDF-07h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-SDF,M32-2-024-A-SDF-08h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-SDF,M32-1-032-A-SDF-17h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-033-A-SDF-18h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-034-A-SDF-19h00-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-001-A-U-06h30-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-002-A-U-07h10-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-003-A-U-07h50-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-004-A-U-08h30-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-006-A-U-09h50-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-005-A-U-09h10-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-007-A-U-10h30-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-008-A-U-11h10-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-009-A-U-11h50-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-010-A-U-12h30-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-011-A-U-13h10-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-012-A-U-13h50-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-013-A-U-14h30-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-014-A-U-15h10-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-015-A-U-15h50-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-016-A-U-16h30-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-017-A-U-17h10-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-018-A-U-17h50-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-019-A-U-18h30-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-020-A-U-19h10-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-021-A-U-19h50-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-1-022-A-U-20h30-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-023-A-SDF-08h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-025-A-SDF-10h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-027-A-SDF-12h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-024-A-SDF-09h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-028-A-SDF-13h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-026-A-SDF-11h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-029-A-SDF-14h00-ParedeTerminalC,,,0,,thnv,,
M32,A-SDF,M32-1-030-A-SDF-15h00-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-2-001-A-U-06h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-002-A-U-07h10-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-003-A-U-07h50-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-004-A-U-08h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-005-A-U-09h10-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-006-A-U-09h50-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-SDF,M32-1-031-A-SDF-16h00-ParedeTerminalC,,,0,,thnv,,
M32,A-U,M32-2-007-A-U-10h30-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-U,M32-2-008-A-U-11h10-LargoRossioPequ,Parede Terminal,,1,,hxj4,,
M32,A-SDF,M32-1-035-A-SDF-20h00-ParedeTerminalC,,,0,,thnv,,
M33,A-U,M33-2-002-A-U-06h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-008-A-U-09h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-003-A-U-07h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-009-A-U-10h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-027-A-U-19h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-005-A-U-08h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-006-A-U-08h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-018-A-U-14h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-024-A-U-17h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-030-A-U-20h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-010-A-U-10h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-016-A-U-13h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-017-A-U-14h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-019-A-U-15h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-025-A-U-18h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-1-004-A-U-07h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-020-A-U-15h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-2-004-A-U-07h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-020-A-U-15h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-021-A-U-16h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-026-A-U-18h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-022-A-U-16h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-023-A-U-17h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-029-A-U-20h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-1-002-A-U-06h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-016-A-U-13h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-019-A-U-15h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-2-001-A-U-06h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-007-A-U-09h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-1-003-A-U-07h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-022-A-U-16h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-2-028-A-U-19h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-1-018-A-U-14h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-024-A-U-17h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-001-A-U-06h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-005-A-U-08h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-017-A-U-14h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-025-A-U-18h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-021-A-U-16h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-2-011-A-U-11h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-012-A-U-11h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-013-A-U-12h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-014-A-U-12h45-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-2-015-A-U-13h15-ELeclercSDoming,Arneiro via Tires e SD Rana,,1,,t3pp,,
M33,A-U,M33-1-023-A-U-17h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-006-A-U-08h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-007-A-U-09h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-008-A-U-09h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-009-A-U-10h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-010-A-U-10h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-011-A-U-11h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-012-A-U-11h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-013-A-U-12h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-014-A-U-12h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-015-A-U-13h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-026-A-U-18h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-027-A-U-19h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-028-A-U-19h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-029-A-U-20h00-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M33,A-U,M33-1-030-A-U-20h30-ELeclercSDoming,Arneiro via SD Rana e Tires,,0,,iaat,,
M34,A-U,M34-2-001-A-U-06h35-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-002-A-U-07h18-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-003-A-U-07h58-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-004-A-U-08h38-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-005-A-U-09h18-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-006-A-U-09h58-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-007-A-U-10h38-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-008-A-U-11h18-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-009-A-U-11h58-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-010-A-U-12h38-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-011-A-U-13h18-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-012-A-U-13h58-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-013-A-U-14h38-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-014-A-U-15h18-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-015-A-U-15h58-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-016-A-U-16h38-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-1-008-A-U-11h00-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-016-A-U-16h20-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-014-A-U-15h00-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-015-A-U-15h40-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-006-A-U-09h40-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-017-A-U-17h00-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-018-A-U-17h40-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-019-A-U-18h20-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-020-A-U-19h00-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-021-A-U-19h40-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-001-A-U-06h20-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-002-A-U-07h00-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-003-A-U-07h40-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-004-A-U-08h20-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-005-A-U-09h00-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-007-A-U-10h20-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-009-A-U-11h40-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-010-A-U-12h20-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-011-A-U-13h00-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-012-A-U-13h40-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-1-013-A-U-14h20-CascaisTerminal,,,0,,a7j0,,
M34,A-U,M34-2-017-A-U-17h18-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-018-A-U-17h58-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-019-A-U-18h38-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-020-A-U-19h18-CostadaGuia,,,1,,07vk,,
M34,A-U,M34-2-021-A-U-19h58-CostadaGuia,,,1,,07vk,,
M35,A-U,M35-2-038-A-U-18h20-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-044-A-U-20h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-050-A-U-24h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-037-A-U-18h00-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-039-A-U-18h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-043-A-U-20h00-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-049-A-U-23h20-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-006-A-U-07h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-009-A-U-08h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-015-A-U-10h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-021-A-U-12h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-027-A-U-14h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-002-A-U-06h10-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-011-A-U-09h20-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-017-A-U-11h20-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-023-A-U-13h20-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-041-A-U-19h20-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-047-A-U-21h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-053-A-SDF-07h45-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-058-A-SDF-11h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-064-A-SDF-15h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-070-A-SDF-19h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-076-A-SDF-23h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-056-A-SDF-09h45-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-061-A-SDF-13h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-067-A-SDF-17h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-073-A-SDF-21h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-033-A-U-16h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-045-A-U-20h50-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-055-A-SDF-09h05-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-060-A-SDF-12h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-066-A-SDF-16h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-072-A-SDF-20h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-1-004-A-U-07h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-010-A-U-09h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-016-A-U-11h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-022-A-U-13h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-028-A-U-15h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-034-A-U-17h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-040-A-U-19h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-046-A-U-22h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-050-A-SDF-06h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-068-A-SDF-18h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-074-A-SDF-22h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-009-A-U-09h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-015-A-U-11h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-051-A-SDF-07h25-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-057-A-SDF-11h25-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-063-A-SDF-15h25-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-008-A-U-08h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-014-A-U-10h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-020-A-U-12h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-026-A-U-14h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-032-A-U-16h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-038-A-U-18h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-044-A-U-20h50-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-053-A-SDF-08h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-059-A-SDF-12h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-065-A-SDF-16h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-071-A-SDF-20h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-007-A-U-08h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-013-A-U-10h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-019-A-U-12h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-025-A-U-14h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-031-A-U-16h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-037-A-U-18h20-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-043-A-U-20h25-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-049-A-U-24h35-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-006-A-U-08h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-012-A-U-10h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-018-A-U-12h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-024-A-U-14h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-030-A-U-16h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-047-A-U-22h55-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-036-A-U-18h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-048-A-U-23h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-052-A-SDF-08h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-054-A-SDF-09h25-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-055-A-SDF-10h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-061-A-SDF-14h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-067-A-SDF-18h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-073-A-SDF-22h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-2-030-A-U-15h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-035-A-U-17h20-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-036-A-U-17h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-048-A-U-22h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-051-A-SDF-06h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-057-A-SDF-10h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-063-A-SDF-14h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-069-A-SDF-18h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-SDF,M35-2-075-A-SDF-22h25-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-005-A-U-07h20-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-012-A-U-09h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-018-A-U-11h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-024-A-U-13h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-004-A-U-07h00-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-007-A-U-08h00-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-1-005-A-U-07h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-042-A-U-20h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-076-A-SDF-24h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-2-013-A-U-10h00-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-019-A-U-12h00-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-025-A-U-14h00-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-2-042-A-U-19h40-CarcavelosEstac,,,1,,lwaz,,
M35,A-U,M35-1-011-A-U-09h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-017-A-U-11h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-021-A-U-13h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-023-A-U-13h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-027-A-U-15h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-029-A-U-15h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-033-A-U-17h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-035-A-U-17h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-039-A-U-19h00-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-041-A-U-19h40-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-U,M35-1-045-A-U-21h15-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-056-A-SDF-10h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-058-A-SDF-12h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-060-A-SDF-13h25-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-062-A-SDF-14h45-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-064-A-SDF-16h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-066-A-SDF-17h25-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-069-A-SDF-19h25-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-070-A-SDF-20h05-Apadil,Carcavelos Estação,,0,,cfq7,,
M35,A-SDF,M35-1-072-A-SDF-21h25-Apadil,Carcavelos Estação,,0,,cfq7,,
