Id,Nome,Tipo,Classificação,Comprimento,Sentido,Código,Rua Id
2533805,Rua de Cabo Verde,Normal,Rua,40.89,Dois Sentidos,4505,1676553
2533813,Rua de Cabo Verde,Normal,Rua,68.45,Dois Sentidos,4505,1676553
2533821,Rua de Moçambique,Normal,Rua,103.6,Dois Sentidos,3760,1688192
2533831,Rua de São Marcos,Normal,Rua,104.3,Dois Sentidos,4566,1686150
2533862,Estrada Nacional 249-4,Normal,Rua,188.3,Dois Sentidos,16296,1709216
2533882,Rua dos Cedros,Normal,Rua,47.59,Dois Sentidos,2968,1677726
2533890,Rua das Camélias,Normal,Rua,107.6,Dois Sentidos,3367,1705432
2533900,Rua do Altinho,Normal,Rua,57.33,Inverso,3132,1667233
2533908,Avenida Amália Rodrigues,Normal,Rua,245.8,Dois Sentidos,3033,1665608
2533936,Rua da Palmeira,Normal,Rua,27.83,Dois Sentidos,15389,1689951
2533946,Rua da Palmeira,Normal,Rua,168.0,Dois Sentidos,15389,1689951
2533954,Rua do Infante,Normal,Rua,40.45,Directo,3742,1683768
2533962,Rua dos Pioneiros,Normal,Rua,108.4,Dois Sentidos,3759,1697102
2533968,Rua dos Pioneiros,Normal,Rua,7.278,Dois Sentidos,3759,1697102
2533974,Rua dos Pioneiros,Normal,Rua,76.04,Dois Sentidos,3759,1697102
2533984,Rua do Forno da Cal,Normal,Rua,22.83,Dois Sentidos,3047,1681965
2533992,Rua do Forno da Cal,Normal,Rua,60.81,Dois Sentidos,3047,1681965
2533998,Rua das Túlipas,Normal,Rua,73.36,Dois Sentidos,3282,1695850
2534008,Rua das Túlipas,Normal,Rua,161.2,Dois Sentidos,3282,1695850
2534016,Praceta das Malvas,Normal,Rua,30.83,Dois Sentidos,2870,1671227
2534599,Rua Padre António Pereira de Almeida,Normal,Rua,103.5,Dois Sentidos,,2534607
2534610,Rua Cândido de Sousa Raio,Normal,Rua,70.95,Dois Sentidos,,2534616
2534619,Rotunda Dona Terezinha (Pombeiro),Normal,Rua,140.1,Dois Sentidos,,2534625
2534680,Rua Dr. António Corrêa de Freitas,Normal,Rua,129.3,Dois Sentidos,,2534688
2534699,Rua Doutor Raúl Loures Marques Coelho,Normal,Rua,128.5,Dois Sentidos,10832,1698825
2534745,Quinta Torre da Aguilha,Normal,Rua,219.1,Dois Sentidos,13853,1672767
2534753,Quinta Torre da Aguilha,Normal,Rua,26.69,Inverso,3887,1672767
2534759,Quinta Torre da Aguilha,Normal,Rua,37.51,Inverso,3887,1672767
2534769,Quinta Torre da Aguilha,Normal,Rua,32.83,Inverso,3887,1672767
2534830,Rua Soeiro Pereira Gomes,Normal,Rua,116.2,Dois Sentidos,3264,1695036
2534838,Rua Alves Redol,Normal,Rua,29.26,Dois Sentidos,2889,1674023
2534844,Rua Alves Redol,Normal,Rua,104.5,Dois Sentidos,2889,1674023
2534854,Rua Virgílio Ferreira,Normal,Rua,50.26,Dois Sentidos,3297,1696890
2534864,Rua Alves Redol,Normal,Rua,131.8,Dois Sentidos,2889,1674023
2534872,Rua Virgílio Ferreira,Normal,Rua,34.81,,0,1696890
2534882,Praceta Alves Redol,Normal,Rua,47.80,Dois Sentidos,2855,1669988
2534890,Rua Virgínia Rau,Normal,Rua,18.77,,0,2048147
2534923,Estrada Mata da Torre,Normal,Rua,24.70,Dois Sentidos,2557,1668184
2534934,Estrada Mata da Torre,Normal,Rua,122.1,Dois Sentidos,2557,1668184
2534946,Estrada Mata da Torre,Normal,Rua,120.3,Dois Sentidos,2557,1668184
2534956,Estrada Mata da Torre,Normal,Rua,48.87,Dois Sentidos,2557,1668184
2534971,Rua do Alecrim,Normal,Rua,28.74,Dois Sentidos,2887,1673372
2534987,Rua da Felicidade,Normal,Rua,80.83,Dois Sentidos,14636,1680810
2534997,Rua da Felicidade,Normal,Rua,79.44,Dois Sentidos,14636,1680810
2535005,Rua da Felicidade,Normal,Rua,71.49,Dois Sentidos,14636,1680810
2535013,Rua dos Eucaliptos,Normal,Rua,219.7,Dois Sentidos,14624,1680508
2535021,Rua da Ponte,Normal,Rua,249.0,Dois Sentidos,3191,1691673
2535031,Rua da Ponte,Normal,Rua,33.52,Dois Sentidos,3191,1691673
2535039,Rua da Nova Aliança,Normal,Rua,26.87,Dois Sentidos,3156,1689118
2535049,Rua da Nova Aliança,Normal,Rua,43.37,Dois Sentidos,3156,1689118
2535057,Rua da Nova Aliança,Normal,Rua,35.02,Dois Sentidos,3156,1689118
2535063,Rua da Nova Aliança,Normal,Rua,51.28,Dois Sentidos,3156,1689118
2535069,Rua da Nova Aliança,Normal,Rua,45.78,Dois Sentidos,3156,1689118
2535085,Rua do Forno da Cal,Normal,Rua,29.26,Dois Sentidos,3045,1681965
2535091,Rua do Forno da Cal,Normal,Rua,7.446,Dois Sentidos,3045,1681965
2535107,Rua do Forno da Cal,Normal,Rua,51.33,Dois Sentidos,3042,1681965
2535117,Rua do Forno da Cal,Normal,Rua,46.78,Dois Sentidos,3042,1681965
2535125,Rua do Forno da Cal,Normal,Rua,63.64,Dois Sentidos,3041,1681965
2535135,Rua do Forno da Cal,Normal,Rua,65.46,Dois Sentidos,3041,1681965
2535143,Rua Luís Vaz de Camões,Normal,Rua,30.08,Inverso,15253,1686385
2535153,Rua Luís Vaz de Camões,Normal,Rua,30.81,Inverso,3096,1686385
2535163,Rua Principal,Normal,Rua,35.54,Dois Sentidos,3216,1692235
2535171,Rua Alegre,Normal,Rua,96.47,Dois Sentidos,3897,1673442
2535185,Rua Alegre,Normal,Rua,76.12,Dois Sentidos,3897,1673442
2535207,Rua Ruben Rolo,Normal,Rua,28.19,Inverso,15598,1693698
2535231,Rua Ruben Rolo,Normal,Rua,86.90,Inverso,15599,1693698
2535239,Rua das Açucenas,Normal,Rua,72.06,Dois Sentidos,3334,1704452
2535253,Rua do Forno da Cal,Normal,Rua,116.4,Dois Sentidos,3037,1681965
2535269,Rua Principal,Normal,Rua,59.53,Dois Sentidos,3210,1692235
2535275,Rua Principal,Normal,Rua,55.08,Dois Sentidos,3210,1692235
2535281,Rua Principal,Normal,Rua,53.63,Dois Sentidos,3210,1692235
2535291,Rua Maria Brown,Normal,Rua,27.52,Inverso,3123,1687358
2535301,Rua Josefa de Óbidos,Normal,Rua,80.99,Dois Sentidos,3092,1685335
2535311,Rua Júlio Pomar,Normal,Rua,66.32,Dois Sentidos,15173,1685558
2535319,Rua Helena Félix,Normal,Rua,40.35,Dois Sentidos,3071,1683345
2535329,Rua Helena Félix,Normal,Rua,72.39,Dois Sentidos,3071,1683345
2535337,Rua Helena Félix,Normal,Rua,78.18,Dois Sentidos,3071,1683345
2535343,Rua Helena Félix,Normal,Rua,5.264,Dois Sentidos,3071,1683345
2535357,Rua Principal,Normal,Rua,158.2,Dois Sentidos,3209,1692235
2535365,Estrada Principal do Outeiro,Normal,Rua,67.63,Dois Sentidos,2808,1668279
2535385,Estrada Mata da Torre,Normal,Rua,189.1,Dois Sentidos,13581,1668184
2535396,Estrada Mata da Torre,Normal,Rua,80.09,Dois Sentidos,13581,1668184
2535412,Avenida das Esmeraldas,Normal,Rua,22.57,Inverso,2447,1665886
2535422,Avenida das Esmeraldas,Normal,Rua,21.76,Inverso,2447,1665886
2535428,Avenida das Esmeraldas,Normal,Rua,22.90,Inverso,2447,1665886
2535434,Avenida das Esmeraldas,Normal,Rua,8.909,Inverso,2447,1665886
2535440,Avenida das Esmeraldas,Normal,Rua,22.55,Inverso,2447,1665886
2535446,Avenida das Esmeraldas,Normal,Rua,24.42,Inverso,2447,1665886
2535456,Avenida das Esmeraldas,Normal,Rua,15.24,Inverso,2447,1665886
2535466,Praceta Roseira Brava,Normal,Rua,59.62,Dois Sentidos,3936,1705162
2535474,Rua Virgínia Rau,Normal,Rua,67.01,,0,2048147
2535480,Estrada Principal do Arneiro,Normal,Rua,285.8,Dois Sentidos,2158,1668265
2535488,Avenida das Esmeraldas,Normal,Rua,109.2,Directo,15186,1665886
2535496,Avenida das Esmeraldas,Normal,Rua,111.3,Inverso,15187,1665886
2535518,Estrada Principal do Outeiro,Normal,Rua,274.4,Dois Sentidos,2809,1668279
2535530,Rua Maria Brown,Normal,Rua,119.1,Directo,3117,1687358
2535538,Rua Maria Brown,Normal,Rua,91.80,Dois Sentidos,15095,1687358
2535546,Rua Guilhermina Suggia,Normal,Rua,28.28,Inverso,3063,1683267
2535582,Rua Henrique Santana,Normal,Rua,89.77,Directo,15102,1683402
2535590,Rua Henrique Santana,Normal,Rua,56.15,Dois Sentidos,15097,1683402
2535600,Rua Colina da Herança,Normal,Rua,54.38,Dois Sentidos,2985,1678659
2535610,Rua Colina da Herança,Normal,Rua,38.65,Dois Sentidos,14292,1678659
2535618,Rua de Bem Posta,Normal,Rua,98.33,Inverso,2929,1675879
2535640,Rua Ladislau Parreira,Normal,Rua,150.0,Dois Sentidos,3910,1685574
2535648,Rua do Pinhal,Normal,Rua,116.6,Dois Sentidos,15474,1691064
2535668,Estrada Principal do Outeiro,Normal,Rua,124.3,Dois Sentidos,2811,1668279
2535676,Estrada Principal do Outeiro,Normal,Rua,190.4,Dois Sentidos,2811,1668279
2535684,Rua Paiva Couceiro,Normal,Rua,104.0,Dois Sentidos,3163,1689873
2535692,Rua Carlos da Maia,Normal,Rua,82.82,Dois Sentidos,2951,1677166
2535700,Rua Machado dos Santos,Normal,Rua,58.63,Dois Sentidos,3916,1686690
2535706,Rua Machado dos Santos,Normal,Rua,55.99,Dois Sentidos,3916,1686690
2535716,Rua Tito de Morais,Normal,Rua,44.69,Dois Sentidos,15693,1695443
2535734,Rua Machado dos Santos,Normal,Rua,59.74,Dois Sentidos,15265,1686690
2535742,Rua Lápis-Lazuli,Normal,Rua,59.37,Dois Sentidos,15180,1685637
2535748,Rua Lápis-Lazuli,Normal,Rua,48.56,Dois Sentidos,15180,1685637
2535762,Rua Lápis-Lazuli,Normal,Rua,31.12,Dois Sentidos,15180,1685637
2535772,Rua Pedra da Lua,Normal,Rua,96.79,Dois Sentidos,2723,1690572
2535778,Rua Pedra da Lua,Normal,Rua,72.87,Dois Sentidos,2723,1690572
2535788,Rua dos Diamantes,Normal,Rua,73.82,Dois Sentidos,2630,1679333
2535794,Rua dos Diamantes,Normal,Rua,104.0,Dois Sentidos,2630,1679333
2535804,Jardim das Madrepérolas,Normal,Rua,62.01,,0,1706375
2535824,Largo dos Topázios,Normal,Rua,114.5,Dois Sentidos,2595,1669296
2535831,Rua Lápis-Lazuli,Normal,Rua,72.89,Dois Sentidos,15182,1685637
2535839,Rua Lápis-Lazuli,Normal,Rua,73.77,Dois Sentidos,15182,1685637
2535849,Avenida das Esmeraldas,Normal,Rua,146.8,Directo,15190,1665886
2535857,Avenida das Esmeraldas,Normal,Rua,54.01,Directo,15189,1665886
2535873,Avenida das Esmeraldas,Normal,Rua,35.58,Inverso,2446,1665886
2535881,Avenida das Esmeraldas,Normal,Rua,31.84,Inverso,2446,1665886
2535887,Avenida das Esmeraldas,Normal,Rua,36.93,Inverso,2446,1665886
2535899,Avenida das Esmeraldas,Normal,Rua,33.38,Inverso,2446,1665886
2535907,Rua dos Corais,Normal,Rua,50.98,Dois Sentidos,2778,1706334
2535915,Rua dos Narcisos,Normal,Rua,110.0,Dois Sentidos,2715,1688574
2535923,Rua Lápis-Lazuli,Normal,Rua,18.17,Dois Sentidos,15182,1685637
2535933,Rua das Hortências,Normal,Rua,71.29,Directo,2663,1683544
2535939,Rua das Hortências,Normal,Rua,169.8,Inverso,2663,1683544
2535949,Rua das Mimosas,Normal,Rua,37.02,Directo,2710,1687967
2535959,Rua das Mimosas,Normal,Rua,220.2,Directo,2710,1687967
2535983,Rua do Rosmaninho,Normal,Rua,51.32,Directo,2751,1693646
2535989,Rua do Rosmaninho,Normal,Rua,50.33,Directo,2751,1693646
2535995,Rua do Rosmaninho,Normal,Rua,40.62,Directo,2751,1693646
2536005,Rua do Rosmaninho,Normal,Rua,133.3,Directo,2751,1693646
2536023,Rua dos Malmequeres,Normal,Rua,49.83,Inverso,2686,1686854
2536033,Rua dos Malmequeres,Normal,Rua,227.8,Inverso,15266,1686854
2536043,Rua dos Malmequeres,Normal,Rua,57.51,Inverso,2686,1686854
2536051,Rua dos Lilázes,Normal,Rua,62.98,Dois Sentidos,15235,1685940
2536063,Rua dos Cactos,Normal,Rua,51.40,Dois Sentidos,2618,1676576
2536081,Rua Rio Liz,Normal,Rua,194.6,Dois Sentidos,706,1693197
2536091,Rua João Rodrigues de Almeida,Normal,Rua,114.7,Dois Sentidos,15116,1684525
2536102,Estrada Principal do Arneiro,Normal,Rua,20.85,Inverso,2132,1668265
2536108,Estrada Principal do Arneiro,Normal,Rua,9.091,Inverso,2132,1668265
2536114,Estrada Principal do Arneiro,Normal,Rua,11.63,Inverso,2132,1668265
2536124,Rua das Estrelícias,Normal,Rua,71.70,Inverso,2655,1680483
2536130,Rua das Estrelícias,Normal,Rua,104.2,Dois Sentidos,2655,1680483
2536146,Rua das Petúnias,Normal,Rua,61.67,Dois Sentidos,3972,1708095
2536156,Rua das Buganvílias,Normal,Rua,108.0,Dois Sentidos,3973,1708104
2536164,Rua das Mimosas,Normal,Rua,311.8,,0,1687974
2536177,Rua das Mimosas,Normal,Rua,51.70,,0,1687974
2536235,Rua de Oitavos,Normal,Rua,246.3,Dois Sentidos,10669,1689398
2536247,Rua de Oitavos,Normal,Rua,251.8,Dois Sentidos,10669,1689398
2536272,Avenida Nossa Senhora do Cabo,Normal,Rua,450.9,Dois Sentidos,13866,1666410
2536315,Rua do Refúgio,Normal,Rua,25.08,Inverso,15553,1692898
2536331,Rua do Refúgio,Normal,Rua,112.4,Inverso,15553,1692898
2536339,Rua do Refúgio,Normal,Rua,28.87,Inverso,12236,1692898
2536349,Rua do Refúgio,Normal,Rua,78.71,Dois Sentidos,12235,1692898
2536357,Rua do Refúgio,Normal,Rua,113.6,Dois Sentidos,12237,1692898
2536367,Rua do Atlântico,Normal,Rua,213.8,Dois Sentidos,10894,1675267
2536380,Rua do Mar,Normal,Rua,295.7,Dois Sentidos,11070,1687234
2536410,Rotunda Coronel António José de Mello Machado,Normal,Rua,19.41,Inverso,,2536418
2536419,Rotunda Coronel António José de Mello Machado,Normal,Rua,16.84,Inverso,,2536418
2536425,Rotunda Coronel António José de Mello Machado,Normal,Rua,13.24,Inverso,,2536418
2536431,Rotunda Coronel António José de Mello Machado,Normal,Rua,17.24,Inverso,,2536418
2536440,Rotunda Coronel António José de Mello Machado,Normal,Rua,8.453,Inverso,,2536418
2536450,Beco dos Cedros,Normal,Rua,35.73,Dois Sentidos,,2536458
2536463,Rua das Mimosas,Normal,Rua,21.87,Inverso,15414,1687974
2536483,Avenida Nossa Senhora do Cabo,Normal,Rua,120.9,Dois Sentidos,13863,1666410
2536501,Avenida Nossa Senhora do Cabo,Normal,Rua,154.2,Dois Sentidos,13863,1666410
2536515,Avenida Nossa Senhora do Cabo,Normal,Rua,51.93,Dois Sentidos,10302,1666410
2536525,Avenida Nossa Senhora do Cabo,Normal,Rua,220.8,Dois Sentidos,10302,1666410
2536533,Rua das Oliveiras da Marinha,Normal,Rua,45.70,Dois Sentidos,15475,1689494
2536541,Rua das Oliveiras da Marinha,Normal,Rua,178.4,Dois Sentidos,10626,1689494
2536549,Rua das Oliveiras da Marinha,Normal,Rua,49.10,Dois Sentidos,15477,1689494
2536557,Rua das Amendoeiras da Marinha,Normal,Rua,80.34,Dois Sentidos,10545,1674223
2536565,Rua das Pereiras,Normal,Rua,227.7,Dois Sentidos,11196,1690890
2536579,Rua do Mar,Normal,Rua,13.40,Inverso,11060,1687234
2536587,Rua do Mar,Normal,Rua,17.04,Inverso,11060,1687234
2536596,Rua do Mar,Normal,Rua,20.68,Inverso,11060,1687234
2536606,Rua do Mar,Normal,Rua,215.6,Dois Sentidos,11039,1687234
2536621,Rua do Mar,Normal,Rua,48.07,Inverso,11042,1687234
2536627,Rua do Mar,Normal,Rua,40.21,Inverso,11042,1687234
2536647,Rua das Piscinas,Normal,Rua,77.75,Dois Sentidos,10746,1691390
2536669,Rua das Piscinas,Normal,Rua,40.09,Dois Sentidos,10746,1691390
2536697,Rua das Laranjeiras,Normal,Rua,116.2,Dois Sentidos,11444,1685660
2536707,Rua dos Sobreiros da Marinha,Normal,Rua,80.20,Dois Sentidos,10757,1695021
2536727,Rua dos Álamos da Marinha,Normal,Rua,36.68,,0,1673318
2536737,Rua dos Salgueiros,Normal,Rua,121.2,Dois Sentidos,13336,1693987
2536755,Rua do Clube,Normal,Rua,20.43,Dois Sentidos,14896,1678548
2536765,Rua do Clube,Normal,Rua,48.05,Dois Sentidos,14896,1678548
2536771,Rua do Clube,Normal,Rua,15.20,Dois Sentidos,14896,1678548
2536783,Rua dos Abetos,Normal,Rua,62.59,Dois Sentidos,11503,1673016
2536791,Rua do Clube,Normal,Rua,122.9,Dois Sentidos,14896,1678548
2536801,Rua dos Sobreiros da Marinha,Normal,Rua,458.8,Dois Sentidos,10782,1695021
2536817,Rua do Clube,Normal,Rua,169.4,Dois Sentidos,14896,1678548
2536838,Rua das Piscinas,Normal,Rua,213.0,Dois Sentidos,10753,1691390
2536853,Rua das Oliveiras da Marinha,Normal,Rua,122.5,Dois Sentidos,16537,1689494
2536865,Travessa das Pereiras da Marinha,Normal,Rua,67.49,Dois Sentidos,16088,2025088
2536873,Rua dos Lodãos,Normal,Rua,95.34,Dois Sentidos,11451,1686111
2536881,Rua das Oliveiras da Marinha,Normal,Rua,13.59,Inverso,10638,1689494
2536887,Rua das Oliveiras da Marinha,Normal,Rua,8.678,Inverso,10638,1689494
2536897,Rua das Oliveiras da Marinha,Normal,Rua,11.99,Inverso,10638,1689494
2536909,Rua das Oliveiras da Marinha,Normal,Rua,9.499,Inverso,10638,1689494
2536929,Avenida Nossa Senhora do Cabo,Normal,Rua,758.0,Dois Sentidos,13856,1666410
2536945,Rua dos Plátanos,Normal,Rua,18.27,Inverso,14903,1691512
2536955,Rua dos Plátanos,Normal,Rua,7.217,Inverso,14903,1691512
2536963,Rua dos Plátanos,Normal,Rua,172.0,,0,1691512
2536969,Rua dos Plátanos,Normal,Rua,81.26,,0,1691512
2536979,Rua dos Faisões,Normal,Rua,222.2,Dois Sentidos,15054,1680644
2537005,Rua do Golfe,Normal,Rua,62.85,Dois Sentidos,15212,1682915
2537017,Rua do Golfe,Normal,Rua,384.3,,0,1682915
2537027,Rua do Golfe,Normal,Rua,7.864,Dois Sentidos,11346,1682915
2537055,Rua do Golfe,Normal,Rua,69.52,Dois Sentidos,11346,1682915
2537083,Rua do Pinheiro Manso,Normal,Rua,78.66,,0,1691280
2537103,Rua do Golfe,Normal,Rua,103.4,Dois Sentidos,15202,1682915
2537111,Rua do Golfe,Normal,Rua,137.8,Dois Sentidos,11346,1682915
2537119,Rua do Golfe,Normal,Rua,296.3,Dois Sentidos,15202,1682915
2537130,Rua dos Eucaliptos,Normal,Rua,659.6,Dois Sentidos,10585,1680517
2537149,Rua das Abetardas,Normal,Rua,325.6,Dois Sentidos,14569,1673000
2537161,Rua dos Eucaliptos,Normal,Rua,170.3,Dois Sentidos,10587,1680517
2537178,Rua dos Eucaliptos,Normal,Rua,157.7,Dois Sentidos,15020,1680517
2537194,Rua dos Plátanos,Normal,Rua,57.07,Dois Sentidos,10741,1691495
2537204,Rua dos Teixos,Normal,Rua,270.0,Dois Sentidos,12622,1695205
2537220,Rua dos Plátanos,Normal,Rua,106.9,Dois Sentidos,10741,1691495
2537238,Rua das Olaias,Normal,Rua,402.1,Dois Sentidos,15463,1689416
2537257,Rua da Quinta da Pedra,Normal,Rua,74.13,Dois Sentidos,13359,1692625
2537275,Rua das Faias,Normal,Rua,163.6,Dois Sentidos,10588,1680611
2537285,Rua dos Choupos,Normal,Rua,105.5,Dois Sentidos,14880,1678027
2537293,Praceta das Faias,Normal,Rua,37.08,Dois Sentidos,10339,1670577
2537303,Rua das Acácias,Normal,Rua,51.77,Dois Sentidos,10393,1673088
2537313,Rua das Acácias,Normal,Rua,45.38,Dois Sentidos,10393,1673088
2537321,Rua das Acácias,Normal,Rua,103.9,Dois Sentidos,10393,1673088
2537347,Rua dos Cedros,Normal,Rua,166.4,Dois Sentidos,10489,1677690
2537357,Rua dos Hibiscos,Normal,Rua,118.9,Dois Sentidos,12605,1683504
2537366,Rua das Acácias,Normal,Rua,77.57,Dois Sentidos,10396,1673088
2537376,Rua das Acácias,Normal,Rua,157.8,Dois Sentidos,14576,1673088
2537385,Rua dos Ciprestes,Normal,Rua,219.3,Dois Sentidos,14892,1678510
2537399,Rua das Faias,Normal,Rua,82.56,Dois Sentidos,10597,1680611
2537405,Rua das Faias,Normal,Rua,54.91,Dois Sentidos,10597,1680611
2537425,Rua das Faias,Normal,Rua,35.15,Dois Sentidos,15041,1680611
2537433,Rua das Faias,Normal,Rua,103.6,Dois Sentidos,10597,1680611
2537441,Rua das Azinheiras,Normal,Rua,80.59,Dois Sentidos,10505,1675422
2537449,Rua das Camélias,Normal,Rua,96.35,Dois Sentidos,10522,1676698
2537457,Rua dos Abetos,Normal,Rua,106.1,Dois Sentidos,11499,1673007
2537465,Praceta dos Pinheiros,Normal,Rua,50.87,Dois Sentidos,14525,1671783
2537475,Praceta dos Pinheiros,Normal,Rua,56.36,Dois Sentidos,10346,1671783
2537485,Rua dos Aceres,Normal,Rua,36.52,Dois Sentidos,11507,1673117
2537501,Rua dos Aceres,Normal,Rua,31.23,Dois Sentidos,11508,1673117
2537511,Rua dos Aceres,Normal,Rua,35.55,Dois Sentidos,11507,1673117
2537519,Rua dos Chorões,Normal,Rua,62.98,Dois Sentidos,13394,1677997
2537539,Rua Aristides de Sousa Mendes - Diplomata (1885-1954),Normal,Rua,72.69,Dois Sentidos,13298,1706555
2537549,Travessa dos Pinheiros,Normal,Rua,132.6,Dois Sentidos,13267,1703397
2537558,Rua dos Aceres,Normal,Rua,89.42,Dois Sentidos,14580,1673117
2537576,Rua das Olaias,Normal,Rua,173.3,Dois Sentidos,15460,1689416
2537586,Rua dos Plátanos,Normal,Rua,75.68,Dois Sentidos,10739,1691495
2537596,Praceta dos Loureiros,Normal,Rua,73.02,Dois Sentidos,13353,1671178
2537604,Rua das Faias,Normal,Rua,44.49,Dois Sentidos,15038,1680611
2537615,Rua das Faias,Normal,Rua,17.67,Dois Sentidos,15038,1680611
2537629,Rua das Faias,Normal,Rua,119.8,Dois Sentidos,15037,1680611
2537639,Rua das Faias,Normal,Rua,38.46,Dois Sentidos,15038,1680611
2537649,Rua dos Plátanos,Normal,Rua,145.6,Dois Sentidos,10739,1691495
2537658,Rua dos Eucaliptos,Normal,Rua,205.2,Dois Sentidos,10571,1680517
2537664,Rua dos Eucaliptos,Normal,Rua,83.99,Dois Sentidos,10571,1680517
2537674,Rua das Faias,Normal,Rua,241.6,Directo,10591,1680611
2537682,Rua dos Freixos,Normal,Rua,13.86,Dois Sentidos,12570,1682226
2537692,Rua dos Freixos,Normal,Rua,82.42,Dois Sentidos,12569,1682226
2537701,Rua das Narcejas,Normal,Rua,43.73,Dois Sentidos,10614,1688546
2537711,Rua dos Eucaliptos,Normal,Rua,12.82,Dois Sentidos,15033,1680517
2537721,Rua dos Loureiros,Normal,Rua,138.5,Inverso,11448,1686141
2537730,Rua das Narcejas,Normal,Rua,33.59,Dois Sentidos,15419,1688546
2537738,Praceta do Pica - Pau Amarelo,Normal,Rua,45.08,Dois Sentidos,14522,1671755
2537746,Rua dos Abrunheiros,Normal,Rua,102.9,Dois Sentidos,14571,1673030
2537762,Rua da Torre,Normal,Rua,53.14,Dois Sentidos,13214,1695574
2537768,Rua da Torre,Normal,Rua,48.11,Dois Sentidos,13214,1695574
2537778,Rua da Torre,Normal,Rua,22.51,Dois Sentidos,13214,1695574
2537796,Rua da Torre,Normal,Rua,236.9,Dois Sentidos,13297,1695574
2537810,Rua da Torre,Normal,Rua,97.09,Dois Sentidos,13214,1695574
2537826,Largo da Torre,Normal,Rua,15.44,Inverso,12748,1669303
2537832,Largo da Torre,Normal,Rua,9.016,Inverso,12748,1669303
2537842,Largo da Torre,Normal,Rua,22.15,Inverso,12748,1669303
2537858,Largo da Torre,Normal,Rua,22.81,Inverso,12748,1669303
2537896,Rua das Figueiras,Normal,Rua,49.60,Dois Sentidos,11317,1681355
2537904,Rua das Figueiras,Normal,Rua,41.23,Dois Sentidos,11317,1681355
2537914,Rua das Figueiras,Normal,Rua,27.30,Dois Sentidos,11318,1681355
2537924,Travessa das Figueiras,Normal,Rua,41.65,Dois Sentidos,11313,1702476
2537938,Rua das Oliveiras,Normal,Rua,8.380,Dois Sentidos,15471,1689487
2537948,Rua das Amoreiras,Normal,Rua,29.91,Dois Sentidos,14709,1674376
2537966,Rua das Amoreiras,Normal,Rua,39.02,Dois Sentidos,11306,1674376
2537974,Rua das Amoreiras,Normal,Rua,18.30,Dois Sentidos,11304,1674376
2537982,Rua das Amoreiras,Normal,Rua,34.58,Dois Sentidos,11303,1674376
2538002,Rua das Oliveiras,Normal,Rua,83.51,Dois Sentidos,11286,1689487
2538014,Rua das Videiras,Normal,Rua,55.28,Dois Sentidos,11278,1696417
2538023,Rua das Amendoeiras,Normal,Rua,87.89,Dois Sentidos,11320,1674207
2538029,Rua das Amendoeiras,Normal,Rua,22.63,Dois Sentidos,11320,1674207
2538035,Rua das Amendoeiras,Normal,Rua,24.28,Dois Sentidos,11320,1674207
2538041,Rua das Amendoeiras,Normal,Rua,73.98,Dois Sentidos,11320,1674207
2538051,Rua das Caravelas,Normal,Rua,126.9,Dois Sentidos,11725,1677059
2538061,Travessa dos Bivalves,Normal,Rua,45.01,Dois Sentidos,11899,1701854
2538069,Rua do Albatroz,Normal,Rua,70.09,Dois Sentidos,12745,1673325
2538079,Rua da Estrela-do-Mar,Normal,Rua,82.06,Dois Sentidos,11226,1680452
2538087,Rua da Estrela-do-Mar,Normal,Rua,27.49,Dois Sentidos,11226,1680452
2538093,Rua da Estrela-do-Mar,Normal,Rua,20.83,Dois Sentidos,11226,1680452
2538113,Rua dos Salmonetes,Normal,Rua,30.04,Directo,11234,1693996
2538119,Rua dos Salmonetes,Normal,Rua,37.39,Directo,11234,1693996
2538129,Rua dos Salmonetes,Normal,Rua,28.53,Directo,11234,1693996
2538147,Rua das Naus,Normal,Rua,191.4,Dois Sentidos,11747,1688626
2538153,Rua das Naus,Normal,Rua,44.64,Dois Sentidos,11747,1688626
2538170,Rua da Estrela-do-Mar,Normal,Rua,22.30,Inverso,11232,1680452
2538178,Rua dos Álamos,Normal,Rua,79.17,Dois Sentidos,10398,1673309
2538188,Rua das Tílias,Normal,Rua,40.57,Dois Sentidos,13058,1695409
2538194,Rua das Tílias,Normal,Rua,32.44,Dois Sentidos,13058,1695409
2538206,Rua das Tílias,Normal,Rua,87.52,Dois Sentidos,13058,1695409
2538222,Rua das Tílias,Normal,Rua,60.97,Dois Sentidos,13058,1695409
2538237,Rua dos Álamos,Normal,Rua,53.90,Dois Sentidos,10406,1673309
2538247,Rua dos Álamos,Normal,Rua,78.49,Dois Sentidos,10406,1673309
2538275,Rua da Torre,Normal,Rua,89.27,Dois Sentidos,13137,1695574
2538390,Rua da Torre,Normal,Rua,235.6,Directo,13741,1695574
2538398,Praceta do Farol,Normal,Rua,73.67,Dois Sentidos,12760,1670618
2538406,Rua do Farol,Normal,Rua,14.01,Dois Sentidos,12869,1680704
2538464,Avenida Doutor Manuel Ricardo Espírito Santo e Silva,Normal,Rua,74.92,Dois Sentidos,11635,1666971
2538470,Avenida Doutor Manuel Ricardo Espírito Santo e Silva,Normal,Rua,13.65,Dois Sentidos,11635,1666971
2538476,Avenida Doutor Manuel Ricardo Espírito Santo e Silva,Normal,Rua,69.68,Dois Sentidos,11635,1666971
